debugCQFDYD:debugPYNQB1,25,1596512857532,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-5.html"", ""viewTime"": 303}"
debugCQFDYD:debugPYNQB1,26,1596512857692,"{""action"": ""NextPage"", ""indexOf"": 5, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-6.html"", ""viewTime"": 159}"
debugCQFDYD:debugPYNQB1,27,1596512857852,"{""action"": ""NextPage"", ""indexOf"": 6, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-7.html"", ""viewTime"": 159}"
debugCQFDYD:debugPYNQB1,28,1596512858604,"{""action"": ""NextPage"", ""indexOf"": 7, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-8.html"", ""viewTime"": 751}"
debugCQFDYD:debugPYNQB1,29,1596512859652,"{""action"": ""FinishInstructions"", ""indexOf"": 8, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 1047}"
debugCQFDYD:debugPYNQB1,30,1596512865941,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-6.html"", ""instructions/instruct-7.html"", ""instructions/instruct-8.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugCQFDYD:debugPYNQB1,31,1596512867308,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 1364}"
debugCQFDYD:debugPYNQB1,32,1596512867986,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 677}"
debugCQFDYD:debugPYNQB1,33,1596512868130,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 143}"
debugCQFDYD:debugPYNQB1,34,1596512868290,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-4.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 160}"
debugCQFDYD:debugPYNQB1,35,1596512868658,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-5.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 368}"
debugCQFDYD:debugPYNQB1,36,1596512868817,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-6.html"", ""indexOf"": 5, ""action"": ""NextPage"", ""viewTime"": 159}"
debugCQFDYD:debugPYNQB1,37,1596512868968,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-7.html"", ""indexOf"": 6, ""action"": ""NextPage"", ""viewTime"": 150}"
debugCQFDYD:debugPYNQB1,38,1596512869698,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-8.html"", ""indexOf"": 7, ""action"": ""NextPage"", ""viewTime"": 729}"
debugCQFDYD:debugPYNQB1,39,1596512870745,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 8, ""action"": ""FinishInstructions"", ""viewTime"": 1046}"
debugYYS0N5:debugR4XKYE,0,1596512904784,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-6.html"", ""instructions/instruct-7.html"", ""instructions/instruct-8.html"", ""instructions/instruct-ready.html""]}"
debugYYS0N5:debugR4XKYE,1,1596512906073,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""viewTime"": 1286}"
debugYYS0N5:debugR4XKYE,2,1596512906266,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 192}"
debugYYS0N5:debugR4XKYE,3,1596512906442,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 174}"
debugYYS0N5:debugR4XKYE,4,1596512906586,"{""action"": ""NextPage"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-4.html"", ""viewTime"": 144}"
debugYYS0N5:debugR4XKYE,5,1596512906730,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-5.html"", ""viewTime"": 144}"
debugYYS0N5:debugR4XKYE,6,1596512906874,"{""action"": ""NextPage"", ""indexOf"": 5, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-6.html"", ""viewTime"": 144}"
debugYYS0N5:debugR4XKYE,7,1596512907034,"{""action"": ""NextPage"", ""indexOf"": 6, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-7.html"", ""viewTime"": 160}"
debugYYS0N5:debugR4XKYE,8,1596512908236,"{""action"": ""NextPage"", ""indexOf"": 7, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-8.html"", ""viewTime"": 1200}"
debugYYS0N5:debugR4XKYE,9,1596512909084,"{""action"": ""FinishInstructions"", ""indexOf"": 8, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 847}"
debugYYS0N5:debugR4XKYE,10,1596512931412,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-6.html"", ""instructions/instruct-7.html"", ""instructions/instruct-8.html"", ""instructions/instruct-ready.html""]}"
debugYYS0N5:debugR4XKYE,11,1596512932289,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""viewTime"": 875}"
debugYYS0N5:debugR4XKYE,12,1596512932608,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""viewTime"": 317}"
debugYYS0N5:debugR4XKYE,13,1596512932736,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""viewTime"": 127}"
debugYYS0N5:debugR4XKYE,14,1596512932880,"{""action"": ""NextPage"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-4.html"", ""viewTime"": 143}"
debugYYS0N5:debugR4XKYE,15,1596512933024,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-5.html"", ""viewTime"": 144}"
debugYYS0N5:debugR4XKYE,16,1596512933152,"{""action"": ""NextPage"", ""indexOf"": 5, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-6.html"", ""viewTime"": 127}"
debugYYS0N5:debugR4XKYE,17,1596512933280,"{""action"": ""NextPage"", ""indexOf"": 6, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-7.html"", ""viewTime"": 127}"
debugYYS0N5:debugR4XKYE,18,1596512933955,"{""action"": ""NextPage"", ""indexOf"": 7, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-8.html"", ""viewTime"": 674}"
debugYYS0N5:debugR4XKYE,19,1596512934738,"{""action"": ""FinishInstructions"", ""indexOf"": 8, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""viewTime"": 782}"
debugYYS0N5:debugR4XKYE,20,1596512944865,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-6.html"", ""instructions/instruct-7.html"", ""instructions/instruct-8.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugYYS0N5:debugR4XKYE,21,1596512945781,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 913}"
debugYYS0N5:debugR4XKYE,22,1596512945910,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 127}"
debugYYS0N5:debugR4XKYE,23,1596512946054,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 143}"
debugYYS0N5:debugR4XKYE,24,1596512946198,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-4.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 143}"
debugYYS0N5:debugR4XKYE,25,1596512946342,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-5.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 143}"
debugYYS0N5:debugR4XKYE,26,1596512946486,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-6.html"", ""indexOf"": 5, ""action"": ""NextPage"", ""viewTime"": 143}"
debugYYS0N5:debugR4XKYE,27,1596512946758,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-7.html"", ""indexOf"": 6, ""action"": ""NextPage"", ""viewTime"": 271}"
debugYYS0N5:debugR4XKYE,28,1596512948008,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-8.html"", ""indexOf"": 7, ""action"": ""NextPage"", ""viewTime"": 1249}"
debugYYS0N5:debugR4XKYE,29,1596512949042,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 8, ""action"": ""FinishInstructions"", ""viewTime"": 1032}"
debugMJQ5NT:debug8UXWP1,0,1596512962575,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-6.html"", ""instructions/instruct-7.html"", ""instructions/instruct-8.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugMJQ5NT:debug8UXWP1,1,1596512963400,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 822}"
debugMJQ5NT:debug8UXWP1,2,1596512963575,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html"", ""indexOf"": 1, ""action"": ""NextPage"", ""viewTime"": 174}"
debugMJQ5NT:debug8UXWP1,3,1596512963718,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html"", ""indexOf"": 2, ""action"": ""NextPage"", ""viewTime"": 143}"
debugMJQ5NT:debug8UXWP1,4,1596512963846,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-4.html"", ""indexOf"": 3, ""action"": ""NextPage"", ""viewTime"": 127}"
debugMJQ5NT:debug8UXWP1,5,1596512964006,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-5.html"", ""indexOf"": 4, ""action"": ""NextPage"", ""viewTime"": 159}"
debugMJQ5NT:debug8UXWP1,6,1596512964150,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-6.html"", ""indexOf"": 5, ""action"": ""NextPage"", ""viewTime"": 143}"
debugMJQ5NT:debug8UXWP1,7,1596512964312,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-7.html"", ""indexOf"": 6, ""action"": ""NextPage"", ""viewTime"": 161}"
debugMJQ5NT:debug8UXWP1,8,1596512965016,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-8.html"", ""indexOf"": 7, ""action"": ""NextPage"", ""viewTime"": 702}"
